colextarget	copair	meaning	signal	sender	row	isburnin	condition	dyad	meaningpair	row2
no	motor	creator	hato	5027_2	86	FALSE	new_target	5027	creator-motor	0.26865671641791
no	camp	engine	feha	5027_1	89	FALSE	new_target	5027	camp-engine	0.313432835820896
yes	drizzle	rain	qifo	5027_2	98	FALSE	new_target	5027	drizzle-rain	0.447761194029851
yes	rain	drizzle	qifo	5027_2	100	FALSE	new_target	5027	drizzle-rain	0.477611940298507
no	creator	motor	hato	5027_2	106	FALSE	new_target	5027	creator-motor	0.567164179104478
no	creator	engine	hato	5027_1	107	FALSE	new_target	5027	creator-engine	0.582089552238806
yes	engine	motor	hato	5027_1	109	FALSE	new_target	5027	engine-motor	0.611940298507463
no	motor	creator	hato	5027_2	110	FALSE	new_target	5027	creator-motor	0.626865671641791
no	lion	author	somu	5027_1	113	FALSE	new_target	5027	author-lion	0.671641791044776
yes	rain	drizzle	qifo	5027_1	115	FALSE	new_target	5027	drizzle-rain	0.701492537313433
no	creator	motor	hato	5027_2	116	FALSE	new_target	5027	creator-motor	0.716417910447761
no	lion	author	faru	5027_1	117	FALSE	new_target	5027	author-lion	0.73134328358209
yes	motor	engine	hato	5027_1	121	FALSE	new_target	5027	engine-motor	0.791044776119403
no	drizzle	engine	qifo	5027_1	123	FALSE	new_target	5027	drizzle-engine	0.82089552238806
yes	engine	motor	hato	5027_1	125	FALSE	new_target	5027	engine-motor	0.850746268656716
no	motor	creator	hato	5027_2	126	FALSE	new_target	5027	creator-motor	0.865671641791045
no	engine	rain	qifo	5027_1	127	FALSE	new_target	5027	engine-rain	0.880597014925373
yes	rain	drizzle	qifo	5027_1	129	FALSE	new_target	5027	drizzle-rain	0.91044776119403
no	creator	motor	hato	5027_2	132	FALSE	new_target	5027	creator-motor	0.955223880597015
no	motor	creator	hato	5027_1	135	FALSE	new_target	5027	creator-motor	1
yes	abdomen	belly	hanu	5028_1	55	FALSE	new_baseline	5028	abdomen-belly	-0.194029850746269
no	abdomen	zone	mura	5028_2	62	FALSE	new_baseline	5028	abdomen-zone	-0.0895522388059701
no	zone	belly	mura	5028_2	64	FALSE	new_baseline	5028	belly-zone	-0.0597014925373134
no	belly	zone	mura	5028_2	84	FALSE	new_baseline	5028	belly-zone	0.238805970149254
no	season	journey	ruqu	5028_2	88	FALSE	new_baseline	5028	journey-season	0.298507462686567
no	creator	threat	fima	5031_2	46	FALSE	new_target	5031	creator-threat	-0.328358208955224
no	threat	bag	weme	5031_1	51	FALSE	new_target	5031	bag-threat	-0.253731343283582
yes	bag	purse	foso	5031_1	59	FALSE	new_target	5031	bag-purse	-0.134328358208955
yes	danger	threat	fima	5031_1	61	FALSE	new_target	5031	danger-threat	-0.104477611940299
no	goal	author	sisu	5031_1	75	FALSE	new_target	5031	author-goal	0.104477611940299
no	creator	danger	wato	5031_1	85	FALSE	new_target	5031	creator-danger	0.253731343283582
no	theft	fashion	qafe	5036_2	46	FALSE	new_baseline	5036	fashion-theft	-0.328358208955224
no	biology	task	melo	5036_2	48	FALSE	new_baseline	5036	biology-task	-0.298507462686567
no	lion	task	melo	5036_1	49	FALSE	new_baseline	5036	lion-task	-0.283582089552239
no	drizzle	job	nati	5036_2	50	FALSE	new_baseline	5036	drizzle-job	-0.26865671641791
yes	drizzle	rain	qesi	5036_2	52	FALSE	new_baseline	5036	drizzle-rain	-0.238805970149254
no	job	rain	niha	5036_1	53	FALSE	new_baseline	5036	job-rain	-0.223880597014925
yes	rain	drizzle	qesi	5036_2	54	FALSE	new_baseline	5036	drizzle-rain	-0.208955223880597
no	cord	style	qowo	5036_2	60	FALSE	new_baseline	5036	cord-style	-0.119402985074627
no	style	job	posa	5036_1	61	FALSE	new_baseline	5036	job-style	-0.104477611940299
no	lion	fashion	qafe	5036_2	68	FALSE	new_baseline	5036	fashion-lion	0
no	cord	rain	qowo	5036_1	69	FALSE	new_baseline	5036	cord-rain	0.0149253731343284
no	drizzle	style	nati	5036_1	73	FALSE	new_baseline	5036	drizzle-style	0.0746268656716418
yes	fashion	style	hifo	5036_1	75	FALSE	new_baseline	5036	fashion-style	0.104477611940299
no	theft	drizzle	qesi	5036_2	78	FALSE	new_baseline	5036	drizzle-theft	0.149253731343284
no	biology	job	posa	5036_2	88	FALSE	new_baseline	5036	biology-job	0.298507462686567
no	biology	task	wili	5036_1	91	FALSE	new_baseline	5036	biology-task	0.343283582089552
no	job	style	posa	5036_1	95	FALSE	new_baseline	5036	job-style	0.402985074626866
no	theft	job	nati	5036_2	98	FALSE	new_baseline	5036	job-theft	0.447761194029851
no	task	fashion	melo	5036_2	100	FALSE	new_baseline	5036	fashion-task	0.477611940298507
yes	style	fashion	posa	5036_1	103	FALSE	new_baseline	5036	fashion-style	0.522388059701492
yes	fashion	style	melo	5036_2	104	FALSE	new_baseline	5036	fashion-style	0.537313432835821
yes	style	fashion	melo	5036_2	106	FALSE	new_baseline	5036	fashion-style	0.567164179104478
yes	job	task	nati	5036_2	108	FALSE	new_baseline	5036	job-task	0.597014925373134
no	biology	rain	niha	5036_2	110	FALSE	new_baseline	5036	biology-rain	0.626865671641791
no	style	task	nati	5036_1	111	FALSE	new_baseline	5036	style-task	0.641791044776119
no	rain	job	niha	5036_2	112	FALSE	new_baseline	5036	job-rain	0.656716417910448
yes	style	fashion	hifo	5036_1	115	FALSE	new_baseline	5036	fashion-style	0.701492537313433
yes	fashion	style	posa	5036_1	119	FALSE	new_baseline	5036	fashion-style	0.761194029850746
no	drizzle	task	qesi	5036_2	120	FALSE	new_baseline	5036	drizzle-task	0.776119402985075
yes	task	job	nati	5036_2	122	FALSE	new_baseline	5036	job-task	0.805970149253731
yes	style	fashion	posa	5036_1	123	FALSE	new_baseline	5036	fashion-style	0.82089552238806
yes	fashion	style	posa	5036_1	125	FALSE	new_baseline	5036	fashion-style	0.850746268656716
yes	style	fashion	posa	5036_1	127	FALSE	new_baseline	5036	fashion-style	0.880597014925373
no	job	rain	niha	5036_2	128	FALSE	new_baseline	5036	job-rain	0.895522388059702
yes	task	job	nati	5036_1	131	FALSE	new_baseline	5036	job-task	0.940298507462687
no	theft	job	nati	5036_2	132	FALSE	new_baseline	5036	job-theft	0.955223880597015
no	task	drizzle	qesi	5036_2	134	FALSE	new_baseline	5036	drizzle-task	0.985074626865672
yes	danger	threat	lapu	5037_2	54	FALSE	new_target	5037	danger-threat	-0.208955223880597
yes	threat	danger	lapu	5037_1	61	FALSE	new_target	5037	danger-threat	-0.104477611940299
no	fashion	engine	wura	5037_1	63	FALSE	new_target	5037	engine-fashion	-0.0746268656716418
yes	threat	danger	lapu	5037_2	66	FALSE	new_target	5037	danger-threat	-0.0298507462686567
yes	engine	motor	wura	5037_1	71	FALSE	new_target	5037	engine-motor	0.0447761194029851
no	school	danger	roso	5037_1	73	FALSE	new_target	5037	danger-school	0.0746268656716418
yes	danger	threat	lapu	5037_1	75	FALSE	new_target	5037	danger-threat	0.104477611940299
yes	engine	motor	huhi	5037_1	83	FALSE	new_target	5037	engine-motor	0.223880597014925
yes	motor	engine	huhi	5037_1	87	FALSE	new_target	5037	engine-motor	0.283582089552239
no	danger	fashion	roso	5037_1	89	FALSE	new_target	5037	danger-fashion	0.313432835820896
yes	danger	threat	lapu	5037_2	98	FALSE	new_target	5037	danger-threat	0.447761194029851
no	son	fashion	roso	5037_2	108	FALSE	new_target	5037	fashion-son	0.597014925373134
no	trial	danger	lapu	5037_2	118	FALSE	new_target	5037	danger-trial	0.746268656716418
yes	danger	threat	lapu	5037_2	122	FALSE	new_target	5037	danger-threat	0.805970149253731
no	trial	danger	lapu	5037_2	132	FALSE	new_target	5037	danger-trial	0.955223880597015
no	chief	journey	qani	5038_2	50	FALSE	new_baseline	5038	chief-journey	-0.26865671641791
no	chief	journey	quta	5038_1	55	FALSE	new_baseline	5038	chief-journey	-0.194029850746269
no	journey	zone	quta	5038_1	57	FALSE	new_baseline	5038	journey-zone	-0.164179104477612
no	journey	racket	potu	5038_2	58	FALSE	new_baseline	5038	journey-racket	-0.149253731343284
no	milk	zone	quta	5038_2	64	FALSE	new_baseline	5038	milk-zone	-0.0597014925373134
no	milk	journey	qani	5038_2	68	FALSE	new_baseline	5038	journey-milk	0
yes	zone	area	quta	5038_1	71	FALSE	new_baseline	5038	area-zone	0.0447761194029851
no	colt	racket	fosi	5038_1	73	FALSE	new_baseline	5038	colt-racket	0.0746268656716418
yes	trip	journey	fefo	5038_2	74	FALSE	new_baseline	5038	journey-trip	0.0895522388059701
yes	journey	trip	fefo	5038_2	76	FALSE	new_baseline	5038	journey-trip	0.119402985074627
yes	area	zone	quta	5038_1	77	FALSE	new_baseline	5038	area-zone	0.134328358208955
yes	zone	area	quta	5038_2	78	FALSE	new_baseline	5038	area-zone	0.149253731343284
no	trip	racket	fefo	5038_2	82	FALSE	new_baseline	5038	racket-trip	0.208955223880597
no	trip	racket	fefo	5038_1	89	FALSE	new_baseline	5038	racket-trip	0.313432835820896
no	racket	trip	fosi	5038_1	95	FALSE	new_baseline	5038	racket-trip	0.402985074626866
yes	trip	journey	fosi	5038_1	97	FALSE	new_baseline	5038	journey-trip	0.432835820895522
yes	area	zone	quta	5038_2	100	FALSE	new_baseline	5038	area-zone	0.477611940298507
no	colt	area	fosi	5038_2	102	FALSE	new_baseline	5038	area-colt	0.507462686567164
yes	zone	area	quta	5038_2	104	FALSE	new_baseline	5038	area-zone	0.537313432835821
no	area	journey	fosi	5038_2	106	FALSE	new_baseline	5038	area-journey	0.567164179104478
yes	journey	trip	fosi	5038_1	107	FALSE	new_baseline	5038	journey-trip	0.582089552238806
yes	zone	area	quta	5038_1	111	FALSE	new_baseline	5038	area-zone	0.641791044776119
no	colt	racket	fefo	5038_1	123	FALSE	new_baseline	5038	colt-racket	0.82089552238806
no	colt	trip	qani	5038_2	126	FALSE	new_baseline	5038	colt-trip	0.865671641791045
no	racket	trip	potu	5038_1	129	FALSE	new_baseline	5038	racket-trip	0.91044776119403
yes	style	fashion	lili	5039_2	46	FALSE	new_target	5039	fashion-style	-0.328358208955224
yes	job	task	pawi	5039_2	48	FALSE	new_target	5039	job-task	-0.298507462686567
yes	rain	drizzle	lopu	5039_2	50	FALSE	new_target	5039	drizzle-rain	-0.26865671641791
yes	task	job	qifa	5039_1	51	FALSE	new_target	5039	job-task	-0.253731343283582
yes	drizzle	rain	lopu	5039_2	54	FALSE	new_target	5039	drizzle-rain	-0.208955223880597
yes	job	task	qifa	5039_1	57	FALSE	new_target	5039	job-task	-0.164179104477612
no	task	style	qifa	5039_2	60	FALSE	new_target	5039	style-task	-0.119402985074627
no	rain	job	pefu	5039_1	61	FALSE	new_target	5039	job-rain	-0.104477611940299
yes	rain	drizzle	lopu	5039_2	66	FALSE	new_target	5039	drizzle-rain	-0.0298507462686567
yes	drizzle	rain	lopu	5039_2	72	FALSE	new_target	5039	drizzle-rain	0.0597014925373134
yes	task	job	qifa	5039_1	73	FALSE	new_target	5039	job-task	0.0746268656716418
no	style	job	qifa	5039_2	76	FALSE	new_target	5039	job-style	0.119402985074627
no	job	drizzle	pefu	5039_1	87	FALSE	new_target	5039	drizzle-job	0.283582089552239
no	job	style	husu	5039_2	92	FALSE	new_target	5039	job-style	0.358208955223881
yes	job	task	qifa	5039_1	97	FALSE	new_target	5039	job-task	0.432835820895522
yes	task	job	qifa	5039_1	99	FALSE	new_target	5039	job-task	0.462686567164179
no	job	drizzle	qifa	5039_1	105	FALSE	new_target	5039	drizzle-job	0.552238805970149
no	verdict	drizzle	wohe	5039_1	107	FALSE	new_target	5039	drizzle-verdict	0.582089552238806
no	drizzle	task	pefu	5039_1	109	FALSE	new_target	5039	drizzle-task	0.611940298507463
no	drizzle	task	qifa	5039_1	113	FALSE	new_target	5039	drizzle-task	0.671641791044776
no	task	drizzle	pefu	5039_1	115	FALSE	new_target	5039	drizzle-task	0.701492537313433
no	drizzle	task	pefu	5039_1	117	FALSE	new_target	5039	drizzle-task	0.73134328358209
yes	task	job	pawi	5039_2	118	FALSE	new_target	5039	job-task	0.746268656716418
no	task	drizzle	pefu	5039_1	127	FALSE	new_target	5039	drizzle-task	0.880597014925373
no	verdict	drizzle	pefu	5039_2	132	FALSE	new_target	5039	drizzle-verdict	0.955223880597015
yes	task	job	qifa	5039_1	135	FALSE	new_target	5039	job-task	1
yes	rain	drizzle	piqo	5043_2	50	FALSE	new_target	5043	drizzle-rain	-0.26865671641791
no	motor	drizzle	wewe	5043_1	51	FALSE	new_target	5043	drizzle-motor	-0.253731343283582
no	motor	drizzle	wewe	5043_2	52	FALSE	new_target	5043	drizzle-motor	-0.238805970149254
no	engine	style	wona	5043_2	58	FALSE	new_target	5043	engine-style	-0.149253731343284
no	drizzle	engine	wewe	5043_2	60	FALSE	new_target	5043	drizzle-engine	-0.119402985074627
no	engine	rain	piqo	5043_1	61	FALSE	new_target	5043	engine-rain	-0.104477611940299
yes	engine	motor	wewe	5043_2	62	FALSE	new_target	5043	engine-motor	-0.0895522388059701
no	colonel	fashion	qule	5043_1	63	FALSE	new_target	5043	colonel-fashion	-0.0746268656716418
yes	drizzle	rain	piqo	5043_2	64	FALSE	new_target	5043	drizzle-rain	-0.0597014925373134
no	crime	motor	wona	5043_1	65	FALSE	new_target	5043	crime-motor	-0.0447761194029851
yes	fashion	style	qule	5043_1	67	FALSE	new_target	5043	fashion-style	-0.0149253731343284
no	motor	rain	wewe	5043_2	72	FALSE	new_target	5043	motor-rain	0.0597014925373134
yes	drizzle	rain	wewe	5043_1	73	FALSE	new_target	5043	drizzle-rain	0.0746268656716418
no	rain	motor	wewe	5043_1	75	FALSE	new_target	5043	motor-rain	0.104477611940299
no	motor	drizzle	wewe	5043_1	77	FALSE	new_target	5043	drizzle-motor	0.134328358208955
yes	style	fashion	qule	5043_1	79	FALSE	new_target	5043	fashion-style	0.164179104477612
no	rain	engine	wewe	5043_2	80	FALSE	new_target	5043	engine-rain	0.17910447761194
yes	fashion	style	qule	5043_1	83	FALSE	new_target	5043	fashion-style	0.223880597014925
no	drizzle	engine	wewe	5043_1	85	FALSE	new_target	5043	drizzle-engine	0.253731343283582
no	engine	rain	wewe	5043_1	87	FALSE	new_target	5043	engine-rain	0.283582089552239
no	engine	rain	wewe	5043_2	88	FALSE	new_target	5043	engine-rain	0.298507462686567
yes	rain	drizzle	wewe	5043_1	91	FALSE	new_target	5043	drizzle-rain	0.343283582089552
yes	rain	drizzle	wewe	5043_2	92	FALSE	new_target	5043	drizzle-rain	0.358208955223881
no	colonel	style	qule	5043_2	94	FALSE	new_target	5043	colonel-style	0.388059701492537
no	drizzle	engine	wewe	5043_2	96	FALSE	new_target	5043	drizzle-engine	0.417910447761194
no	drizzle	motor	wewe	5043_1	97	FALSE	new_target	5043	drizzle-motor	0.432835820895522
no	capital	fashion	loho	5043_1	103	FALSE	new_target	5043	capital-fashion	0.522388059701492
no	engine	drizzle	wewe	5043_2	108	FALSE	new_target	5043	drizzle-engine	0.597014925373134
no	drizzle	engine	wewe	5043_2	112	FALSE	new_target	5043	drizzle-engine	0.656716417910448
yes	fashion	style	loho	5043_1	113	FALSE	new_target	5043	fashion-style	0.671641791044776
no	motor	drizzle	wewe	5043_1	115	FALSE	new_target	5043	drizzle-motor	0.701492537313433
no	capital	motor	loho	5043_2	116	FALSE	new_target	5043	capital-motor	0.716417910447761
no	engine	rain	wewe	5043_2	120	FALSE	new_target	5043	engine-rain	0.776119402985075
no	motor	fashion	nusi	5043_1	123	FALSE	new_target	5043	fashion-motor	0.82089552238806
no	crime	style	loho	5043_1	125	FALSE	new_target	5043	crime-style	0.850746268656716
no	motor	style	loho	5043_2	126	FALSE	new_target	5043	motor-style	0.865671641791045
no	college	style	qule	5043_1	127	FALSE	new_target	5043	college-style	0.880597014925373
yes	style	fashion	qule	5043_2	128	FALSE	new_target	5043	fashion-style	0.895522388059702
no	colonel	motor	qara	5043_1	129	FALSE	new_target	5043	colonel-motor	0.91044776119403
yes	fashion	style	qule	5043_2	134	FALSE	new_target	5043	fashion-style	0.985074626865672
no	capital	rain	piqo	5043_1	135	FALSE	new_target	5043	capital-rain	1
yes	author	creator	qura	5044_2	48	FALSE	new_baseline	5044	author-creator	-0.298507462686567
no	creator	engine	pati	5044_2	52	FALSE	new_baseline	5044	creator-engine	-0.238805970149254
no	warrior	author	qura	5044_2	54	FALSE	new_baseline	5044	author-warrior	-0.208955223880597
yes	creator	author	qura	5044_1	57	FALSE	new_baseline	5044	author-creator	-0.164179104477612
yes	drizzle	rain	nefa	5044_1	61	FALSE	new_baseline	5044	drizzle-rain	-0.104477611940299
yes	rain	drizzle	nefa	5044_2	66	FALSE	new_baseline	5044	drizzle-rain	-0.0298507462686567
no	income	engine	pati	5044_1	67	FALSE	new_baseline	5044	engine-income	-0.0149253731343284
yes	engine	motor	pati	5044_1	71	FALSE	new_baseline	5044	engine-motor	0.0447761194029851
yes	author	creator	qura	5044_2	72	FALSE	new_baseline	5044	author-creator	0.0597014925373134
yes	motor	engine	pati	5044_1	73	FALSE	new_baseline	5044	engine-motor	0.0746268656716418
yes	drizzle	rain	nefa	5044_2	76	FALSE	new_baseline	5044	drizzle-rain	0.119402985074627
no	warrior	author	qura	5044_2	82	FALSE	new_baseline	5044	author-warrior	0.208955223880597
yes	engine	motor	pati	5044_1	83	FALSE	new_baseline	5044	engine-motor	0.223880597014925
yes	rain	drizzle	nefa	5044_1	85	FALSE	new_baseline	5044	drizzle-rain	0.253731343283582
yes	rain	drizzle	nefa	5044_2	92	FALSE	new_baseline	5044	drizzle-rain	0.358208955223881
yes	motor	engine	pati	5044_1	93	FALSE	new_baseline	5044	engine-motor	0.373134328358209
no	drizzle	creator	nefa	5044_1	97	FALSE	new_baseline	5044	creator-drizzle	0.432835820895522
no	warrior	motor	puhe	5044_1	99	FALSE	new_baseline	5044	motor-warrior	0.462686567164179
no	creator	drizzle	nefa	5044_1	101	FALSE	new_baseline	5044	creator-drizzle	0.492537313432836
no	warrior	creator	qura	5044_2	102	FALSE	new_baseline	5044	creator-warrior	0.507462686567164
no	author	motor	hola	5044_1	107	FALSE	new_baseline	5044	author-motor	0.582089552238806
yes	drizzle	rain	nefa	5044_2	108	FALSE	new_baseline	5044	drizzle-rain	0.597014925373134
yes	motor	engine	hola	5044_1	113	FALSE	new_baseline	5044	engine-motor	0.671641791044776
yes	rain	drizzle	nefa	5044_2	114	FALSE	new_baseline	5044	drizzle-rain	0.686567164179104
yes	engine	motor	pati	5044_1	117	FALSE	new_baseline	5044	engine-motor	0.73134328358209
yes	drizzle	rain	nefa	5044_1	125	FALSE	new_baseline	5044	drizzle-rain	0.850746268656716
yes	author	creator	qura	5044_1	127	FALSE	new_baseline	5044	author-creator	0.880597014925373
yes	creator	author	qura	5044_1	129	FALSE	new_baseline	5044	author-creator	0.91044776119403
no	warrior	task	lofa	5045_2	48	FALSE	new_target	5045	task-warrior	-0.298507462686567
no	warrior	drizzle	lesu	5045_2	52	FALSE	new_target	5045	drizzle-warrior	-0.238805970149254
no	fashion	task	lofa	5045_1	53	FALSE	new_target	5045	fashion-task	-0.223880597014925
no	warrior	fashion	nafo	5045_2	60	FALSE	new_target	5045	fashion-warrior	-0.119402985074627
no	warrior	rain	hanu	5045_1	65	FALSE	new_target	5045	rain-warrior	-0.0447761194029851
no	arm	job	numa	5045_2	78	FALSE	new_target	5045	arm-job	0.149253731343284
no	journal	task	qomo	5045_1	89	FALSE	new_target	5045	journal-task	0.313432835820896
no	journal	task	miqu	5045_2	124	FALSE	new_target	5045	journal-task	0.835820895522388
yes	engine	motor	nowo	5047_2	48	FALSE	new_target	5047	engine-motor	-0.298507462686567
no	engine	fashion	huli	5047_1	53	FALSE	new_target	5047	engine-fashion	-0.223880597014925
yes	fashion	style	huli	5047_1	55	FALSE	new_target	5047	fashion-style	-0.194029850746269
yes	style	fashion	huli	5047_2	56	FALSE	new_target	5047	fashion-style	-0.17910447761194
yes	motor	engine	nowo	5047_1	61	FALSE	new_target	5047	engine-motor	-0.104477611940299
yes	fashion	style	huli	5047_2	62	FALSE	new_target	5047	fashion-style	-0.0895522388059701
yes	drizzle	rain	wata	5047_2	66	FALSE	new_target	5047	drizzle-rain	-0.0298507462686567
yes	style	fashion	huli	5047_2	68	FALSE	new_target	5047	fashion-style	0
yes	engine	motor	nowo	5047_1	69	FALSE	new_target	5047	engine-motor	0.0149253731343284
yes	motor	engine	nowo	5047_2	72	FALSE	new_target	5047	engine-motor	0.0597014925373134
